,Small,Big,Growth,Value,Robust,Weak,Conservative,Aggressive
2023-03-31,-0.0063740232497502,0.0053972211393238,-0.0187772135794893,0.0145228409482327,-0.024223269643262824,-0.0036872820744103807,0.006573329940071426,-0.03663048200468211
2023-04-30,-0.0486665567159864,0.0194459530915256,-0.052180687245499,0.0822066391436893,-0.042668170613728296,-0.010760361085236259,0.01806258582529363,-0.038679870948302164
2023-05-31,0.0485893431019213,-0.0427503989083615,-0.0512141985101322,-0.0234684326094873,-0.06362860786736801,-0.05905318712772434,-0.05221707324959357,-0.05711738845504899
2023-06-30,0.0503638627624207,0.0090379851198558,0.0082247620151909,-0.0018633565192307,0.030734219197890322,-0.01871857019990808,-0.021172742737249117,0.016429734179696176
2023-07-31,0.058618976577577,0.0461848008612322,0.0052037137563192,0.0831209850214611,0.03784848787579498,0.053457585623984505,0.05121487323057439,0.006593810950010992
2023-08-31,-0.0011883095513114,-0.0488884338501592,-0.0437459499335317,-0.0558434092052561,-0.05347846888386132,-0.058646386957724506,-0.05903885970454614,-0.08331190290073276
2023-09-30,0.0146269297613628,-0.0077891200098298,-0.0418255827569274,0.0167145757763187,-0.01665521691445304,-0.0017042993126824557,-0.008629663161097922,-0.022067773995499862
2023-10-31,0.0106085594524409,-0.0304418498364693,-0.0251808831282592,-0.0354525033694766,-0.03444148534717173,0.030157605977567004,0.029861328562724276,-0.01975076398083686
2023-11-30,0.1103465874575782,-0.0112921264101865,0.0114910877508203,-0.0070938177994305,-0.011396738128984785,0.027374833365028328,0.028700276564434635,-0.021864107315230807
2023-12-31,0.0355085440749831,-0.010911092024655,-0.0310881319750346,-0.0117122984678486,-0.007020524702124886,-0.04621879804427009,-0.03638058845401815,-0.007235917887908783
2024-01-31,-0.2131169718800661,-0.0336261113376527,-0.1724779026512461,0.0426709074335147,-0.07348633531588633,-0.1969249413841503,-0.16855000866050496,-0.16181571328904998
2024-02-29,-0.0367768072186901,0.0835201361181414,0.1421167742849201,0.0425741012281004,0.10556114934379712,0.1029220432258997,0.09621269607072347,0.11506182847283042
2024-03-31,0.0854413473974333,0.0109024599976186,0.0017654799119068,-0.0092709737854191,0.022115014232127583,0.019161349582971,0.008889333171759217,0.012964565580792398
2024-04-30,-0.0598674382018796,0.0240016478732223,0.0034637475690542,0.0292329774324666,0.024254636133794083,-0.03997598481756959,-0.03804662186142882,-0.0017150715416338613
2024-05-31,-0.0071591662629515,-0.0033137186671611,-0.0460436457279417,0.0127642739350484,-0.008504921060955573,-0.02949925123086161,-0.013652520028618165,-0.015378557503016532
2024-06-30,-0.0772051478856986,-0.0069571176410996,-0.0545687624028616,-0.0112111084643786,-0.03389836732150486,-0.08342532508239497,-0.09535195270875552,-0.04469991644596161
2024-07-31,0.0345703610540681,-0.0010435278447001,-0.0125937823961058,0.0429134456897524,-0.03616610167682921,0.029390568033644815,0.012247208919608843,-0.018157186983089102
2024-08-31,-0.0151963027943818,-0.0225066810737594,-0.034757871180336,-0.0158949947380315,-0.02167588768949502,-0.0417487886460014,-0.032007879077567414,-0.043107364465269304
2024-09-30,0.2670026609077685,0.1703783665384279,0.2500479910880062,0.1413532460029054,0.20620669910822942,0.274685554107833,0.27043626281412325,0.22294189504459783
2024-10-31,0.2390730306430377,-0.0328393584714772,0.0040558079121639,-0.0191280559829076,-0.06483322502604616,0.137090575153467,0.13834273723164392,-0.015277515244377149
2024-11-30,0.1441958858065883,0.0055338273096936,0.0022509871231588,0.0198416618284191,-0.00095480357108646,0.04231430580268225,0.02938946677649601,0.005697245570379206
2024-12-31,-0.127718549857899,0.0235728725069466,-0.0328316041873411,0.0479531262852079,0.012433451116454552,-0.07953131182969142,-0.07341144238364106,0.002060147855424743
2025-01-31,0.014274274848183,-0.0301346536669158,-0.0287709312942984,-0.0180171436111592,-0.025811659546911003,-0.05255348402248283,-0.04666195249084093,-0.005928078472098752
2025-02-28,0.1395119856625961,0.0117271619673624,0.0730843882261378,-0.0013594369869658,0.005882210586662495,0.14636295997887183,0.13980693223068696,0.031087567734956023
2025-03-31,0.0240898841271757,0.0015535004311248,-0.0219639588358456,0.0140357957964605,0.014813076929375502,-0.050258673699859036,-0.03881016654260139,0.010534660481094527
2025-04-30,0.0307484280264953,-0.0190740556126884,-0.0031133142560307,-0.0036932902155555,-0.03639695952272515,-0.01671187187418932,-0.013314123102367015,-0.043240911390890036
2025-05-31,0.0998026894230563,0.0191187688038012,-0.0057209535206094,0.0322009910671756,0.025384472324783802,0.02321865545702262,0.0379107682422386,0.026671920809034688
2025-06-30,0.0857563572140083,0.031429848428583,0.0317294386695559,0.0442790631697345,0.02270468974451534,0.06159851416975237,0.05840756650862522,0.046177725170738926
